"Data Source","World Development Indicators",

"Last Updated Date","2015-10-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Antigua and Barbuda","ATG","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.67061685045994","0.860440770355396","1.82337376356307","1.47017501045879","1.56709401709402","2.52035941193234","5.72799171297971","9.10806103028935","15.6719323793846","19.5590060180074","7.06821276140066","6.41219210708794","5.5655680380924","4.85538162772906","6.24920253441119","10.2194995162664","5.78043048350577","6.63185850789627","6.96910988823963","5.76923731095772","2.03429538697885","1.52463082437276","4.25467730239304","1.24107537008152","2.19373943735698","3.79283280603553","3.85970126151227","4.33219393863021","4.57363522978029","4.61577936643697","4.85726747003521","4.6416234057553","4.56684112620992","4.69200530307702","4.68362133734035","4.72129804386311","4.59386433198092","4.67056152397829","4.49690052017357","4.58127852079799","4.43923861528951","4.36481284505901","4.53621142071723","4.80448432710373","4.98099561908025","4.97431114879186","5.0962895515593","5.56152469874522","5.6283186877563","5.90629200463499","6.01126867125973","5.8238043379617","","","","",
"Australia","AUS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","8.58293664258675","8.64156901650291","8.83568804691864","9.2264399086758","9.75907343064386","10.6223213909378","10.3280924384173","10.9556247987118","11.2101677075527","11.6005543504852","11.8028905412969","11.8091175697612","11.9516315549822","12.7796868460389","12.559668731327","12.6598998056575","12.4167917765268","13.2318961386697","14.069858615406","14.1290919801571","15.0249160087122","15.4325008374087","15.4249318091975","14.6400841303923","15.2209752959341","15.3084102043407","14.9805731533736","15.7469578022492","15.7961677816625","16.5198629151204","15.4612621080451","15.1339067345522","15.322589368391","15.7060181694685","15.5813099411929","15.6009828463922","16.506005898094","16.5166496192688","16.9400074287852","17.192235231956","17.2025244087088","16.7350674805543","17.3723177992408","16.9061981664103","17.0303413257549","17.1743862651264","17.2938738229482","17.4670022470184","17.7040796829998","17.6318330513514","16.7109043539437","16.5192099166948","","","","",
"Austria","AUT","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","4.37331882803344","4.49636164096378","4.75536167309783","5.15519374743844","5.39100398806667","5.25219653332625","5.36172468262373","5.41773672705347","5.71111010419798","6.00632517835173","6.78880730716105","6.95365191197046","7.448516814438","7.93086698527507","7.56269727826075","7.1768448547237","7.72125001239174","7.42806328393075","7.60137180396718","8.15884640220944","6.92847899968117","7.41616061389589","7.11212494091738","6.87437327341902","7.21427866724751","7.23076635313884","7.14430485162476","7.62341981462749","7.03203069825559","7.10244899742991","7.51802223278652","7.94835194975661","7.22997792674106","7.22719192757873","7.19434741267708","7.52705240053254","7.94399785802694","7.8696507711243","7.98789989305221","7.74709521285674","7.76235919419499","8.18000289220997","8.28731890060786","8.87466211278491","8.84400436810432","9.02774620133695","8.7335066306543","8.405092793226","8.26204603114632","7.6088512934235","8.12769286285823","7.76998342279337","","","","",
"Azerbaijan","AZE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81336263885126","6.58641147431621","5.61706976438068","4.35650097592713","4.05906621151617","3.80302274104551","4.0029756097561","3.57983539507062","3.66627102850185","3.54710548377552","3.62394434620868","3.71816992749663","3.86322963943899","4.09180192686952","4.6162998626916","3.55534009998485","4.05138348129721","3.56566821757272","3.38822587905988","3.6473791469432","","","","",
"Burundi","BDI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","0.0152025731470957","0.0161547160309912","0.0158272511858569","0.01190957943303","0.0151150377043634","0.0147354429890653","0.0165811808646451","0.0216154147910859","0.0180320978805148","0.0209089252943543","0.02067467549583","0.0204691550431041","0.0252976597008764","0.02094293948503","0.0235020412871966","0.0258814309509594","0.0262071239802484","0.027372977911766","0.0355454830967512","0.0371917834229196","0.0361726512816113","0.0457699382585483","0.0475758316850887","0.0483888805338966","0.0490277486012662","0.0524002653574447","0.0485771378037774","0.0551279454026281","0.0522630733844028","0.0585759456362775","0.0522512561637731","0.0542140144829624","0.0544008427723258","0.0517221427048756","0.0503723504617967","0.0474053240009925","0.045049693485178","0.0431821637037991","0.0428092027380228","0.0295610014510445","0.0297050888012963","0.0218002044258949","0.0258454714431543","0.0194113770326055","0.022756802996324","0.0219643298822326","0.021615102141911","0.02086763686521","0.0205420776426293","0.0213499260634489","","","","",
"Belgium","BEL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","9.94159407412845","10.1038719949198","10.6411896304115","11.3869287398935","11.0536547171057","11.1416555548711","11.0420194279754","11.2172567535028","12.325687126277","12.8154496066362","13.0101788101329","12.5634251757595","13.4726952569298","14.2554864028118","13.8369655455829","12.4583038966604","13.2416797859736","12.8754387174913","13.8070579358738","14.2392338152602","13.7232962736892","12.5795550696816","11.9266847823165","10.3120794235109","10.6969663854393","10.5974402503959","10.4315417139407","10.4471727823271","10.135143850569","10.813514942144","10.6396716729644","11.090999877455","11.1464825142621","10.6750345456754","11.1051094037597","11.0811520506794","11.6238342474975","11.3288520215357","11.6019145530416","11.2537074805951","11.2078472381417","11.1130394290808","10.3649114928841","11.041147410119","10.6426405295315","10.3350958432778","10.122879328871","9.71371759037052","9.69959896257442","9.63477575542354","9.98997552441917","8.84939830249506","","","","",
"Benin","BEN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.0663541178309111","0.0520457809847681","0.05420152826426","0.0475796542728347","0.0552950437719082","0.057114908295218","0.0423949291820412","0.0523195961148","0.055230834939006","0.0708498966505214","0.097105031383167","0.0987099003647784","0.127891948804001","0.122623448831121","0.127816295378903","0.135983014190494","0.0778230226205283","0.0865397222006945","0.10303865443182","0.101340082337781","0.139064997966662","0.112249051987256","0.127787747481466","0.114215524384528","0.123291053149304","0.173630822275191","0.156998720112358","0.11857300353531","0.119745164474562","0.132690892097993","0.142976655334214","0.159910854265054","0.168410364309718","0.202977024301289","0.218621053384655","0.2217724433972","0.204833203212658","0.191382863348236","0.185408737166602","0.23175492705205","0.230065879391012","0.252987807096144","0.280412782963242","0.307110875080766","0.316583690909118","0.292647893114482","0.458607506622972","0.516298738681918","0.500183372754854","0.514277811600542","0.541771234257552","0.509962225664154","","","","",
"Burkina Faso","BFA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.00911189654961774","0.0187299088910219","0.017003119755258","0.0175042135574518","0.0215752755696728","0.0198412752090922","0.0195336585391838","0.0192168474009081","0.018894965808128","0.0218898760747676","0.0254263549904109","0.0262689226067328","0.027698414346978","0.028443195305883","0.0339984278260225","0.0357491728068414","0.0333149135078419","0.0389683473989508","0.0533416936923694","0.061009862764269","0.063420217973747","0.0797954749198229","0.0804272716706416","0.0809237877553823","0.0618369289323251","0.0616867790419974","0.0605719048405624","0.0635186944200521","0.0662633704414367","0.0957371508160131","0.0665892410118087","0.0692873772526019","0.0678408228960465","0.0656434202954565","0.0657450563770337","0.0621471463078436","0.0682294448880723","0.0756381553305848","0.0785611900637546","0.0825504457318859","0.0897168352983095","0.0835101902754079","0.0817475639053798","0.0852143871808742","0.084722420619097","0.0838753505550506","0.0983401636307714","0.115429246294273","0.115427271078933","0.1097740872655","0.107673099640188","0.119980559825133","","","","",
"Bangladesh","BGD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","0.0519295297618831","0.0663343338022437","0.0667367288506136","0.068350464473998","0.0763767621882214","0.0776528272469873","0.0782023891393786","0.0840043902382134","0.0938786745655729","0.0948775198421447","0.100143151900142","0.0933995111498299","0.100745829760178","0.110031467766198","0.119968040455298","0.120864332123047","0.134411176330801","0.130117492291218","0.146564940293897","0.146903475771963","0.159912481643534","0.153445766825325","0.163650969328822","0.19265814416092","0.198614945173835","0.202825216450886","0.190602088302059","0.1960157246649","0.21228704387473","0.242619015910051","0.247430419383157","0.244466359760847","0.282229561764266","0.26274226906589","0.332345776356542","0.319840388763731","0.334439662264521","0.352155282333371","0.37035987778582","0.372017165838757","","","","",
"Bulgaria","BGR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","2.83390112126359","3.26992007420763","3.83589181806542","4.25978092742827","5.26298791553398","5.64565194179349","5.90543671471388","6.63836916107937","7.11221440252304","7.86993281616737","7.21342437205919","7.53255267592467","7.71565670110305","7.98355022122228","8.21095803598331","8.37787747877417","8.34794617266985","8.62876646248721","9.23652954743073","8.96813200633587","8.74423866745434","9.03643153048149","10.1072753140273","10.108336620156","9.74996147055374","9.99278347627662","10.217299937677","10.2141340013258","9.71884349134872","9.77126186722229","8.69022430892117","6.73939778046971","6.37676477875601","8.03533285420404","6.43623548322035","6.90032639520956","6.76324103837626","6.20984958255876","5.93432529315886","5.35671807648237","5.32803434248386","5.79201030587204","5.67260666244052","6.04686167685619","6.01288843657135","6.18991912040207","6.35710116352471","6.9166873637735","6.77893940403021","5.72971597740758","5.96688354790464","6.71438250987163","","","","",
"Bahrain","BHR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.54286435160399","10.5473964412472","9.19360857735389","6.71415573328541","8.74748049503759","6.55702222601789","3.38435828179913","5.12101242080906","5.49266246336208","6.16290581152619","12.1658595414403","13.767358972501","16.0359774901127","23.0238555824231","21.4372151868612","21.5741471243335","23.1639709275902","24.6332196704877","24.0075484295743","23.724381542985","21.9162911014665","22.7885733377882","25.4918020468973","20.7562372776184","22.6112891462417","24.3053227633069","25.4033015984332","25.4569971981808","26.1447204101153","24.3970747787482","25.5388068007678","24.2042405239633","21.9143985247194","29.3117948373319","29.080863004893","28.4198517020559","26.940217813074","28.9699833064028","29.7784222737819","28.1159705665747","27.9566442479999","20.0423173064054","21.6421070771267","21.6236936954681","21.670994283338","22.1539052425912","20.0147585904882","21.443295524505","21.5199954829684","18.136233741709","18.4350247637592","17.9473298142286","","","","",
"Bahamas, The","BHS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.74983109033472","4.74669875247594","5.99643219940041","5.55819871044757","8.11859652796996","9.39994573327907","7.46608455631166","11.1735044919303","10.2869903989813","10.6270441400304","15.2001346276483","38.7227708535835","36.4959739996851","43.3803095504411","39.9196367310113","43.7014485234167","33.5134962805526","49.2981361418034","32.7919269915786","33.6376299517565","37.9302810215513","13.006202298936","10.2714288956986","8.95641361547172","8.06683882860323","6.43760972200917","5.90383135674021","5.84572149339951","6.22087762949559","7.73134144646721","7.61043622092706","6.82514734774067","6.73784536303277","6.27473309608541","6.11381536264557","6.00802067456479","5.87925311495743","4.75357531153299","5.79025284946941","5.70837477688608","5.60099163788097","5.17743074111461","5.10013908205841","4.80793141561391","5.34350884699215","4.85602427386459","4.53186559897082","4.5213537116628","2.99808942961155","4.63052032245335","6.82932128703268","5.19984401885954","","","","",
"Bosnia and Herzegovina","BIH","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.961686462447767","0.711941344070403","0.809223406515013","0.883835858115866","1.1172340984436","2.22095178170661","2.805680397087","2.74221545406669","3.63521315476005","3.51669413779391","3.75525129406538","3.79542285371936","4.08022510946524","4.2272056727006","4.57598324764023","4.58038656208777","5.23154664536666","5.37188996000763","5.51399384343896","6.1966521497478","","","","",
"Belarus","BLR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56375156617071","7.27132542240453","6.44512809230468","6.09368059642927","5.92097785433071","5.88307571414451","5.72028692025027","5.56243886397608","5.34418060969515","5.29772169621273","5.31073786112519","5.48346942941717","5.96481079136691","6.11242564420987","6.43786828404831","6.3056289748954","6.59274874055416","6.34193899232145","6.55654963119073","6.68251039797319","","","","",
"Belize","BLZ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.47795107963679","0.387218719971278","0.715409337810225","0.622356887566639","0.818288541767731","0.794762582335259","0.737799970734562","1.07375398184545","0.884672715210105","1.13767398960255","0.990440255690421","1.14601096224117","1.24013747758518","1.13446873018083","1.17293954579379","1.32083655383045","1.30242332309741","1.44548181997357","1.55681000489307","1.47917315367849","1.32280733397618","1.24249488364528","1.13763217996277","1.10607752534976","1.07488368612092","1.15624924203837","1.21101609954591","1.30418870392254","1.39285574640413","1.63892734507004","1.66191242961952","1.88024716549729","1.83047123059268","1.91129721934064","1.85460982358016","1.82497753210734","1.44157922817002","1.75400707555684","1.60827047753041","2.51601512818796","2.78755579996118","2.78991642776747","1.39854005690269","1.4306548459492","1.43447126790662","1.46276638931936","1.48823563805456","1.53609380602742","1.47319582578022","1.49518515569005","1.72170865865072","1.67090430233936","","","","",
"Bermuda","BMU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.55137387387387","3.86848351648352","3.38371244635193","3.151928721174","4.12443762781186","3.5864870259481","3.95460784313725","4.09011538461538","4.22050943396226","3.667","4.13370909090909","4.23115384615385","4.66832103321033","7.90654275092937","8.30911985018727","8.64858490566038","8.82285714285714","8.51513108614232","7.9360447761194","8.58814126394052","7.98194622279129","7.06089009990917","7.1423470215874","8.06438405149294","7.86393846481045","7.92718548982389","7.41298665086613","9.95209943127798","11.1241194920047","13.3365850342448","10.0751946869838","8.63612951322411","6.94661660551242","8.1544219996605","7.97442683749157","7.7948147156295","7.92812120607361","7.87989487082004","7.58154340941535","8.07775148894509","8.00616175828441","7.92021310636119","8.33515068667345","8.04915909988156","10.5280985252589","6.9162795772672","8.07020752289881","7.96829922327703","5.95501968654727","7.09532878298495","7.3200356243474","6.07721021002416","","","","",
"Bolivia","BOL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.272037722985901","0.276621294804658","0.286626493969927","0.310159434373768","0.37121569187555","0.37115111077264","0.40708484792296","0.446569679542218","0.50373837957145","0.577436613872082","0.551786663068321","0.665553984744585","0.760236181086356","0.720636405884327","0.717366155784384","0.81037315099898","0.894576639511484","0.856199952729219","0.939655385098461","0.866274903672856","0.835142833834147","0.839129259447181","0.745316773107147","0.719868683726507","0.664043162278065","0.664145932037242","0.595940953878521","0.623387095776224","0.653551373645167","0.742885590846768","0.806005064579071","0.829103981239384","0.935813471656614","1.10859611120643","1.20456164178235","1.25032576880115","1.29765446984073","1.40094843511382","1.42727899193858","1.37399736762026","1.22592257196824","1.15624481396661","1.1056077402687","1.60366372999244","1.45899145158089","1.32247248204326","1.58674906512685","1.31820385825022","1.41218933582336","1.45984101117361","1.54765908686466","1.59949903941542","","","","",
"Brazil","BRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.64706779227431","0.658624757599326","0.697280743216486","0.700749314088307","0.694000897986322","0.67037227038264","0.743447848601908","0.744966530873753","0.848797467036747","0.900942019525067","0.976861083139853","1.04302203609269","1.13405146152353","1.28205605905809","1.3553307223644","1.39410634480728","1.39683053944755","1.43229513357978","1.51825407362035","1.57801385409749","1.53102100781392","1.37327055568951","1.34455490005732","1.27186192607302","1.26021637641491","1.32456548047279","1.42400691702644","1.45699151274645","1.44239078857121","1.44805023911208","1.38893957419322","1.43431283819523","1.42043465472225","1.46210883415746","1.51100239866955","1.5873392417049","1.72279160068058","1.79010337097845","1.83143031299461","1.84907556878028","1.86580837597139","1.89123873617418","1.8352662792254","1.75149065902436","1.81513348184222","1.84269049471974","1.82313307231817","1.88403447079654","1.99042894229295","1.86652237546496","2.11341454484465","2.19139356376845","","","","",
"Barbados","BRB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.746312799327946","0.838898624791733","1.11941062153889","0.816329675880935","0.766085262228892","0.872453509960786","1.13407726558297","1.42576282647283","1.85515115999646","2.01914581503167","1.79629218704861","2.01653071596997","2.08075264764477","1.97702280023047","2.00940545270897","2.3101982254413","2.14882963417986","2.37308117450811","2.52254284400184","2.39428926330541","2.67540057970555","2.70953453453453","2.54255503553475","2.69425770583266","2.93135837300888","3.30981248705696","3.57076085347709","3.65833103657093","3.65956739026164","3.81605217109777","4.12649112430581","4.61741573248725","3.73435831324566","4.23719549509485","2.83342991875462","3.12777681327889","3.19900729487854","3.37929303524335","4.25617188345543","4.49988844265953","4.40304182509506","4.51117161582054","4.52500930090357","4.66016800055829","4.73999875499376","4.93817081671308","4.98639470622455","5.17874084749814","5.8711140760507","5.833678079191","5.43033845317385","5.58017761812104","","","","",
"Brunei Darussalam","BRN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","4.0781790406355","3.55200905621623","4.13342187203553","3.79817405232248","3.48228891180705","3.25478663740551","4.57308515588646","3.90521831735889","3.63050873273761","3.93712209889001","63.288956208712","55.3903003330484","66.7028116980174","67.4125497241114","53.0117167006704","44.0362004738835","36.0160984678658","36.7910899405152","52.9035967553242","39.8335153598235","35.6524705138897","7.3842348947453","10.2108982205295","12.8298843708666","8.84233700488259","11.6397562867352","10.0219206862583","14.0632045088567","23.5503728115345","25.4169449583163","24.1765477409035","20.9867834244321","20.2367264852623","18.8517179863934","17.4021842371696","17.2778210908105","17.0953450003141","17.3082267406197","17.5785661763546","13.0684409472163","18.4706734754382","17.0690204524822","14.1390459050099","13.9522595742611","13.6288276637616","12.7675060584875","11.6041151704468","24.1784093852732","26.3382713650187","22.1490286245737","21.8732221041337","24.3920133786297","","","","",
"Bhutan","BTN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","0.0125816158129673","0.012156351834724","0.0117264447798613","0.0113016812291002","0.0108917449068395","0.0105027696150035","0.0101336973763479","0.0195677172686306","0.0283727635912527","0.0549530693494648","0.053330295398741","0.0605562331470416","0.0759763803998757","0.0659548684882045","0.112550012605917","0.132916142512953","0.11361124938294","0.204961752822626","0.212757316252408","0.117779868652746","0.239670964790245","0.349775004769226","0.409693515248492","0.360447299492914","0.415904353301446","0.489993063429338","0.594017686195906","0.760266990710612","0.721706972367696","0.702122770962842","0.708458365754617","0.669271192043858","0.698568399170484","0.612679529063675","0.485668561337675","0.608197947364945","0.588329934624843","0.575767714253431","0.606778514798774","0.54914598137971","0.677145031003296","0.766205619422981","","","","",
"Botswana","BWA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","0.0297423197441312","0.0670929732597817","0.111049282472338","0.227506572152564","0.695727636849132","0.879789545535953","0.901553657783723","0.982028122284211","0.990055513679691","0.976141085867117","1.02816735547618","0.930741764768048","0.912973174132274","0.979567890902513","1.08358981327169","1.21872660067263","1.24386641919795","1.32468336999268","1.57861711795938","1.51317866795109","2.24220224820655","2.33165861968759","2.27052922583139","2.23561956516912","1.94744969528368","1.95175733331065","2.28352892031576","2.07565875736375","2.46215231210328","2.45918738450558","2.51010873848138","2.35562941122535","2.38507313087294","2.47679483348471","2.45089416887213","2.43525616818213","2.5305513688432","2.19229458572388","2.55529338114327","2.32334500642674","","","","",
"Central African Republic","CAF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.058535378426752","0.0575505696007596","0.0471138131995765","0.0462489713166831","0.0453692047398261","0.0533760302760139","0.0501172399121978","0.0533441408436608","0.10445745929378","0.104353430237424","0.114298603933921","0.0983238030477966","0.0887472102412687","0.083281416219715","0.057529777810167","0.05089574145463","0.0622564941364564","0.0608726831551823","0.067943769906487","0.0463781365633672","0.0467627781601033","0.0579760616239485","0.0592998362561072","0.0590103416951433","0.058765290615502","0.0614091977541501","0.0599514288941602","0.0946352506194653","0.0822220719502299","0.08685320993868","0.0674027650321734","0.0682017303508859","0.0700366218311175","0.0705448510934614","0.072129619897114","0.0703534941723824","0.0686791938224779","0.0702387997404164","0.069710385269559","0.0722698046429129","0.0718431431908553","0.0647456950881458","0.0636535619609802","0.0598191213811659","0.0533328853109509","0.0524424451278329","0.0550879161990273","0.0558501169890131","0.0548284566530504","0.0538091093598246","0.0593983360528849","0.0631278135947735","","","","",
